WIN,REST_DIFF,CUM_WIN_PCT_DIFF,MIN_DIFF,FGM_DIFF,FGA_DIFF,FG_PCT_DIFF,FG3M_DIFF,FG3A_DIFF,FG3_PCT_DIFF,FTM_DIFF,FTA_DIFF,FT_PCT_DIFF,OREB_DIFF,DREB_DIFF,REB_DIFF,AST_DIFF,STL_DIFF,BLK_DIFF,TOV_DIFF,PF_DIFF,PTS_DIFF,PLUS_MINUS_DIFF,OFF_RATING_DIFF
1,1.0,0.053418803418803396,-5.0,4.200000000000003,1.0,0.04420000000000002,-4.0,-12.200000000000003,0.0041999999999999815,-3.0000000000000018,-3.400000000000002,0.01100000000000001,-5.0,10.400000000000002,5.399999999999999,-0.40000000000000213,-4.8,-1.7999999999999998,2.3999999999999986,-5.199999999999999,1.3999999999999915,0.5999999999999996,-5.994633454433924
1,-2.0,-0.40811965811965806,0.0,-0.7999999999999972,3.0,-0.028799999999999937,-3.6000000000000005,-8.999999999999996,-0.032200000000000006,-2.599999999999998,-3.0,0.017000000000000015,1.5999999999999996,-6.0,-4.400000000000006,-4.399999999999999,-1.0,0.9999999999999996,-1.799999999999999,0.1999999999999993,-7.799999999999997,-13.6,-5.411681173961213
1,-1.0,0.13381674357284112,0.0,-3.6000000000000014,-7.3999999999999915,-0.0006000000000000449,-4.799999999999999,-3.799999999999997,-0.0872,5.399999999999999,8.0,-0.0122000000000001,2.6000000000000014,-2.4000000000000057,0.20000000000000284,-5.800000000000001,-3.0,-1.5999999999999996,-0.20000000000000107,-1.5999999999999979,-6.599999999999994,-7.2,0.6168084263773324
1,0.0,-0.10256410256410264,0.0,1.6000000000000014,3.200000000000003,0.0052000000000000934,-4.199999999999999,-10.799999999999997,-0.012400000000000078,0.8000000000000007,1.4000000000000021,-0.018200000000000105,-2.4000000000000004,0.3999999999999986,-2.0,1.3999999999999986,1.3999999999999995,1.0000000000000004,4.4,0.8000000000000007,-0.20000000000000284,-19.6,-10.651650545408529
1,-1.0,0.1374269005847954,0.0,-3.3999999999999986,5.0,-0.05720000000000003,-5.0,-4.0,-0.09920000000000001,5.799999999999999,10.8,-0.1050000000000001,9.999999999999998,-4.600000000000001,5.399999999999999,-7.599999999999998,1.1999999999999993,-0.20000000000000018,-1.0,1.5999999999999979,-6.0,-1.1999999999999997,-4.243780811110781
1,0.0,0.050000000000000044,0.0,2.8000000000000043,2.5999999999999943,0.017800000000000038,-0.40000000000000036,0.7999999999999972,-0.016199999999999992,-2.6000000000000014,-3.3999999999999986,0.01100000000000012,0.40000000000000036,-0.6000000000000014,-0.20000000000000284,6.0,1.0,-0.3999999999999999,-1.5999999999999996,0.40000000000000036,2.5999999999999943,2.6000000000000005,3.7948713063567823
0,0.0,-0.44715447154471544,-5.0,5.799999999999997,6.0,0.0361999999999999,-3.0,-2.1999999999999957,-0.0484,-7.4,-8.2,-0.04800000000000004,0.0,0.7999999999999972,0.8000000000000043,2.400000000000002,4.4,1.0,6.0,2.3999999999999986,1.2000000000000028,-1.3999999999999995,-7.0513622646611935
1,0.0,0.13269230769230766,5.0,3.3999999999999986,0.0,0.035800000000000054,-0.7999999999999989,-0.7999999999999972,-0.008000000000000007,3.3999999999999986,6.0,-0.0464,-0.8000000000000007,-10.2,-11.0,-1.4000000000000021,2.5999999999999996,2.3999999999999995,-2.0,0.3999999999999986,9.400000000000006,-5.4,7.355550578786733
0,0.0,-0.21410256410256412,0.0,-7.0,-8.200000000000003,-0.03299999999999992,-1.4000000000000004,-2.200000000000003,-0.017000000000000015,0.7999999999999989,-2.0,0.08639999999999981,-2.799999999999999,-5.399999999999999,-8.199999999999996,-1.6000000000000014,-3.3999999999999995,-2.4,-0.7999999999999989,-1.0,-14.600000000000009,-8.2,-6.1237178844271085
1,-1.0,-0.08301158301158304,-5.0,4.399999999999999,-0.6000000000000085,0.052000000000000046,-3.799999999999999,-11.800000000000004,0.01660000000000006,0.40000000000000213,1.4000000000000021,-0.02499999999999991,-4.0,3.8000000000000043,-0.20000000000000284,1.1999999999999993,0.40000000000000036,-0.6000000000000005,3.0,1.1999999999999993,5.400000000000006,-0.3999999999999999,-2.093771122639609
0,0.0,-0.3603658536585366,-5.0,1.3999999999999986,-5.0,0.04059999999999997,5.6,-2.799999999999997,0.1936,-2.799999999999999,-4.599999999999998,0.008600000000000052,-4.600000000000001,5.199999999999999,0.6000000000000014,2.400000000000002,-0.20000000000000107,-0.5999999999999996,4.6,-0.6000000000000014,5.599999999999994,3.4000000000000004,2.7964470946644866
0,1.0,-0.30000000000000004,-5.0,4.199999999999996,5.200000000000003,0.024599999999999955,-3.5999999999999996,-6.0,-0.0358,-7.200000000000001,-8.399999999999999,-0.024599999999999955,1.200000000000001,4.799999999999997,6.0,0.8000000000000007,0.0,0.0,3.799999999999999,-2.3999999999999986,-2.4000000000000057,0.8,-6.349291102567491
0,0.0,0.042362002567394086,10.0,-3.6000000000000014,-0.3999999999999915,-0.033399999999999985,-1.5999999999999996,0.7999999999999972,-0.06980000000000003,4.400000000000002,4.400000000000002,0.027800000000000047,3.0,0.40000000000000213,3.3999999999999986,-9.400000000000002,0.40000000000000036,1.3999999999999995,0.40000000000000036,1.8000000000000007,-4.400000000000006,10.4,-2.6854327927721897
1,-1.0,-0.3910256410256411,0.0,0.8000000000000043,-1.7999999999999972,0.022800000000000042,-6.0,-11.600000000000001,-0.05319999999999997,-1.1999999999999993,0.8000000000000007,-0.09639999999999993,-3.200000000000001,-2.400000000000002,-5.600000000000001,-2.400000000000002,0.40000000000000036,1.0,-3.4000000000000004,0.7999999999999972,-5.6000000000000085,-0.39999999999999947,-3.395216980223992
1,-1.0,0.14709851551956815,0.0,-0.4000000000000057,-5.0,0.02579999999999999,2.799999999999999,1.3999999999999986,0.08179999999999993,-1.0,0.3999999999999986,-0.07099999999999995,-2.0,-0.3999999999999986,-2.4000000000000057,-1.5999999999999979,-0.20000000000000107,-1.6000000000000005,-5.000000000000002,-4.400000000000002,1.0,19.6,9.540546660034607
1,-1.0,0.10256410256410259,-5.0,-2.3999999999999986,-3.5999999999999943,-0.009999999999999842,1.0,3.799999999999997,-0.0041999999999999815,-5.199999999999999,-6.6,0.011199999999999988,-2.0,1.0,-1.0,-2.3999999999999986,-2.3999999999999995,2.2,-2.799999999999999,-2.599999999999998,-9.0,7.199999999999999,-1.483735598219866
0,-1.0,0.28157894736842104,0.0,-0.6000000000000014,-1.0,0.0013999999999999013,-4.200000000000001,-7.0,-0.034399999999999986,-1.5999999999999979,0.3999999999999986,-0.10519999999999996,-2.200000000000001,-4.0,-6.200000000000003,-0.1999999999999993,2.4000000000000004,-2.4,-1.6000000000000014,-2.1999999999999993,-7.0,-14.0,-6.519513577438147
1,3.0,0.13684210526315788,0.0,-0.3999999999999986,-6.200000000000003,0.02740000000000009,-4.600000000000001,-14.799999999999997,0.01919999999999994,3.0000000000000018,3.8000000000000007,0.009000000000000008,-2.0,-0.40000000000000213,-2.3999999999999986,0.0,3.0,6.6,3.6000000000000014,1.1999999999999993,-2.3999999999999915,0.7999999999999998,-3.0219777934757985
1,0.0,0.25000000000000006,0.0,-3.6000000000000014,6.200000000000003,-0.07039999999999996,-1.799999999999999,3.3999999999999986,-0.08999999999999997,3.0,2.3999999999999986,0.08139999999999992,1.4000000000000004,6.599999999999998,8.0,-4.200000000000003,0.0,-0.20000000000000018,-2.0,2.6000000000000014,-6.0,4.199999999999999,-10.026625137877843
1,0.0,-0.012775842044134678,0.0,-3.6000000000000014,-8.0,0.0005999999999999894,-0.20000000000000107,1.8000000000000043,-0.021999999999999964,6.400000000000002,5.199999999999999,0.1492,0.6000000000000014,-1.1999999999999957,-0.6000000000000014,-5.799999999999997,-3.4000000000000004,-0.6000000000000005,4.199999999999999,-4.6,-1.0,-2.8,1.1725992468809068
0,-1.0,-0.0903846153846154,0.0,0.0,-0.4000000000000057,0.0021999999999999797,-2.0,-3.1999999999999957,-0.032399999999999984,5.199999999999999,7.600000000000001,-0.04960000000000009,-4.200000000000001,-0.4000000000000057,-4.600000000000001,5.600000000000001,3.4000000000000004,0.20000000000000018,6.800000000000001,6.000000000000002,3.200000000000003,-10.0,-11.081145268846484
1,1.0,-0.08841463414634143,0.0,2.0,0.7999999999999972,0.018600000000000005,2.4000000000000004,8.199999999999996,-0.0242,2.6000000000000014,2.0,0.06059999999999999,-3.3999999999999986,0.6000000000000014,-2.8000000000000043,7.199999999999999,2.4000000000000004,-0.39999999999999947,-2.5999999999999996,-3.6000000000000014,9.0,15.0,6.29686968241576
0,0.0,-0.2076466710613052,-5.0,-2.799999999999997,-1.0,-0.026199999999999946,-1.4000000000000004,-1.3999999999999986,-0.03059999999999996,-5.400000000000002,-4.0,-0.08460000000000001,7.599999999999998,2.200000000000003,9.800000000000004,-1.7999999999999972,-5.199999999999999,-3.4000000000000004,3.1999999999999993,-2.0,-12.400000000000006,-4.4,-4.521125271919331
1,0.0,0.01585365853658538,-5.0,-2.5999999999999943,-2.5999999999999943,-0.014800000000000035,-0.20000000000000107,-3.1999999999999957,0.027199999999999946,-3.0,-0.5999999999999979,-0.07579999999999998,-0.1999999999999993,1.0,0.8000000000000043,-6.199999999999999,-1.799999999999999,0.19999999999999973,-0.7999999999999989,-4.599999999999998,-8.400000000000006,5.8,-4.360125709652436
0,0.0,0.17023809523809524,5.0,1.7999999999999972,10.599999999999994,-0.035600000000000076,-5.200000000000001,-1.0,-0.1552,-2.1999999999999993,-0.5999999999999979,-0.06519999999999992,4.6,-1.1999999999999993,3.3999999999999986,6.399999999999999,-2.4000000000000004,-0.20000000000000018,-2.799999999999999,6.399999999999999,-3.799999999999997,-7.4,-7.022975856078418
0,0.0,0.016483516483516425,5.0,-8.600000000000001,-5.199999999999989,-0.06399999999999995,-3.799999999999999,-0.3999999999999986,-0.10999999999999999,8.599999999999998,8.2,0.07600000000000007,2.1999999999999993,-0.40000000000000213,1.8000000000000043,-14.200000000000003,1.4000000000000004,1.5999999999999996,0.1999999999999993,0.6000000000000014,-12.399999999999991,-0.6000000000000005,-7.607249174074809
1,0.0,-0.18552631578947365,5.0,-3.3999999999999986,-0.20000000000000284,-0.034800000000000164,0.40000000000000036,4.0,-0.026599999999999957,-0.7999999999999989,1.1999999999999993,-0.1015999999999998,2.0,-4.600000000000001,-2.6000000000000014,-4.400000000000002,1.799999999999999,0.7999999999999998,1.0,1.6000000000000014,-7.200000000000003,-3.5999999999999996,-6.21749023582349
1,0.0,-0.013045944412932498,0.0,-3.3999999999999986,-0.20000000000000284,-0.03820000000000007,3.5999999999999996,6.200000000000003,0.0368,-2.0,-4.199999999999999,0.04399999999999993,-1.4000000000000004,-0.20000000000000284,-1.6000000000000014,4.199999999999999,0.3999999999999986,-1.7999999999999998,-0.5999999999999996,-0.20000000000000284,-5.199999999999989,3.8,-4.258637001011223
1,0.0,0.011882426516572897,0.0,3.0,-2.200000000000003,0.04859999999999992,-0.20000000000000107,-7.199999999999999,0.0786,-3.1999999999999993,-2.0,-0.11540000000000006,-1.0,-2.6000000000000014,-3.6000000000000014,-1.6000000000000014,-2.3999999999999995,-2.2,-4.4,-1.0,2.5999999999999943,13.4,9.74118343972421
1,-2.0,-0.05327342747111685,0.0,-9.600000000000001,2.6000000000000085,-0.11359999999999987,-9.0,-6.399999999999999,-0.19020000000000004,5.199999999999999,6.200000000000003,0.059599999999999986,9.4,-4.399999999999999,5.0,-9.2,-1.1999999999999993,0.5999999999999996,-1.0,-1.8000000000000007,-23.0,-18.6,-16.700390835764622
1,0.0,-0.32113821138211385,-5.0,-3.0,-0.7999999999999972,-0.027800000000000047,1.5999999999999996,-0.20000000000000284,0.04180000000000006,-6.400000000000002,-6.600000000000001,-0.07779999999999987,0.0,-0.19999999999999574,-0.20000000000000284,1.8000000000000007,-3.1999999999999993,-6.0,5.799999999999999,0.8000000000000007,-10.799999999999997,-24.2,-11.920338660306271
0,0.0,0.024390243902439046,0.0,2.3999999999999986,0.0,0.026199999999999946,-3.3999999999999986,-9.0,-0.003199999999999925,-1.4000000000000004,-1.3999999999999986,0.0018000000000000238,1.8000000000000007,-1.5999999999999979,0.19999999999999574,1.3999999999999986,-3.4000000000000004,-0.7999999999999998,-1.5999999999999996,-1.6000000000000014,0.0,-8.4,4.586405518443186
1,1.0,0.5054945054945055,0.0,-1.3999999999999986,-2.799999999999997,0.00039999999999995595,-2.4000000000000004,-3.5999999999999943,-0.03420000000000001,1.200000000000001,3.0,-0.01319999999999999,2.3999999999999986,-1.3999999999999986,1.0,-4.600000000000001,4.0,4.199999999999999,3.200000000000001,-1.1999999999999993,-4.0,5.0,-2.8168208666030097
0,0.0,-0.15988372093023256,0.0,1.4000000000000057,2.0,0.002999999999999947,1.799999999999999,7.0,-0.021600000000000008,0.0,2.799999999999999,-0.13219999999999998,-4.4,-2.6000000000000014,-7.0,7.399999999999999,5.800000000000001,0.5999999999999996,0.5999999999999996,4.0,4.599999999999994,2.0,-4.380332842252088
1,2.0,0.43292682926829273,0.0,-2.3999999999999986,-5.0,-0.0020000000000000573,4.6,2.799999999999997,0.09840000000000004,4.0,5.800000000000001,-0.06440000000000001,-2.8000000000000007,1.4000000000000021,-1.4000000000000057,-1.2000000000000028,-2.0,-1.4000000000000004,-6.6,-2.0,3.799999999999997,17.6,10.262352751992921
1,0.0,-0.13919413919413925,0.0,-2.6000000000000014,-0.6000000000000085,-0.027800000000000047,0.5999999999999996,6.600000000000001,-0.044600000000000084,0.6000000000000014,-0.5999999999999979,0.06180000000000008,-1.6000000000000014,3.200000000000003,1.5999999999999943,-1.0,1.5999999999999996,1.7999999999999998,2.8000000000000007,-1.4000000000000004,-4.0,3.4,-7.7612261735207255
1,0.0,0.18176538908246231,0.0,2.200000000000003,0.6000000000000085,0.023799999999999932,1.1999999999999993,3.8000000000000043,-0.003200000000000036,-3.4000000000000004,-5.0,0.04180000000000017,-4.4,-5.0,-9.399999999999999,3.400000000000002,2.1999999999999993,0.0,-1.5999999999999996,-3.599999999999998,2.1999999999999886,0.1999999999999993,1.3211080184707384
1,0.0,0.039488966318234564,0.0,1.0,0.6000000000000085,0.00759999999999994,2.200000000000001,1.6000000000000014,0.04859999999999998,-3.1999999999999993,-1.4000000000000021,-0.05559999999999998,0.0,4.199999999999999,4.199999999999996,-2.6000000000000014,-0.6000000000000005,1.2000000000000002,-1.0,0.1999999999999993,1.0,13.399999999999999,1.9871709715638701
1,1.0,0.04006968641114983,0.0,-9.399999999999999,-2.200000000000003,-0.09199999999999997,-5.0,0.0,-0.1426,6.600000000000001,3.0,0.18359999999999999,-0.8000000000000007,4.799999999999997,4.0,-6.199999999999999,-1.799999999999999,-2.0,-1.6000000000000014,-0.5999999999999979,-17.19999999999999,-1.8000000000000003,-14.898637932999051
0,0.0,0.3333333333333333,0.0,-7.0,-9.600000000000009,-0.02739999999999998,-3.3999999999999986,-9.600000000000001,0.012400000000000022,4.199999999999999,5.800000000000001,-0.026600000000000068,-7.0,-2.0,-9.0,-5.600000000000001,0.20000000000000018,-1.0,-2.5999999999999996,-1.1999999999999993,-13.200000000000003,-8.2,-10.352014059905457
1,0.0,0.3881118881118881,0.0,-5.0,3.200000000000003,-0.07000000000000006,-3.4000000000000004,-0.6000000000000014,-0.10400000000000004,-1.3999999999999986,1.6000000000000014,-0.08099999999999996,5.799999999999999,0.0,5.799999999999997,-4.0,0.40000000000000036,-0.1999999999999993,-0.5999999999999996,-1.6000000000000014,-14.800000000000011,-5.6,-11.967944537676516
0,1.0,-0.2026578073089701,0.0,3.1999999999999957,-4.6000000000000085,0.06399999999999995,-3.0,-16.8,0.09199999999999992,-2.0,-1.6000000000000014,-0.026599999999999957,-0.40000000000000036,-4.0000000000000036,-4.399999999999999,2.6000000000000014,-4.4,0.0,-1.1999999999999993,4.4,1.3999999999999915,1.6,8.33980147356695
1,0.0,0.15572232645403378,0.0,3.4000000000000057,-0.7999999999999972,0.03980000000000006,-1.8000000000000007,-4.0,-0.008599999999999941,2.0,1.8000000000000007,0.032399999999999984,-1.799999999999999,2.9999999999999964,1.2000000000000028,3.599999999999998,0.5999999999999996,1.1999999999999993,-0.6000000000000014,-1.2000000000000028,7.0,5.0,5.532062479917485
1,-1.0,0.018604651162790642,-10.0,0.8000000000000043,-5.3999999999999915,0.03700000000000003,3.8000000000000007,-0.3999999999999986,0.11879999999999996,-1.4000000000000021,-2.0,-0.031200000000000006,-1.8000000000000007,0.0,-1.7999999999999972,-5.799999999999997,0.0,-1.7999999999999998,0.40000000000000036,-4.199999999999999,4.0,-3.0,7.933206753042896
0,1.0,-0.2558139534883721,0.0,4.600000000000001,4.799999999999997,0.022399999999999864,4.199999999999999,2.799999999999997,0.08499999999999996,-5.599999999999998,-6.399999999999999,-0.019000000000000017,0.8000000000000007,-5.199999999999996,-4.399999999999999,12.000000000000004,0.40000000000000036,-4.4,2.799999999999999,-2.0,7.799999999999997,-6.4,2.9370124934842323
1,0.0,0.034330011074197087,0.0,5.399999999999999,-1.5999999999999943,0.06119999999999998,5.199999999999999,9.800000000000004,0.037400000000000044,-5.0,-9.0,0.14139999999999997,-2.0,-1.5999999999999979,-3.6000000000000014,5.200000000000003,0.5999999999999996,2.1999999999999997,-0.5999999999999996,-3.6000000000000014,11.0,21.799999999999997,15.236809028645737
1,0.0,0.35714285714285715,0.0,-5.0,-0.20000000000000284,-0.05499999999999999,2.8000000000000007,5.399999999999999,0.03899999999999998,-0.7999999999999972,1.0,-0.05600000000000005,1.8000000000000007,6.200000000000003,8.0,-4.399999999999999,-1.6000000000000005,0.0,-3.4000000000000004,0.6000000000000014,-8.0,18.0,-2.4344561668250577
0,-2.0,0.039911308203991136,0.0,2.6000000000000014,10.0,-0.021800000000000097,0.5999999999999996,6.800000000000004,-0.04680000000000001,-0.1999999999999993,-1.8000000000000007,0.039000000000000146,0.20000000000000107,2.200000000000003,2.3999999999999986,2.3999999999999986,3.6000000000000005,0.0,-4.0,2.3999999999999986,5.6000000000000085,5.3999999999999995,0.2017922699149466
0,0.0,0.19988925802879293,0.0,-5.199999999999996,-0.6000000000000085,-0.05419999999999997,-0.1999999999999993,4.0,-0.033999999999999975,-2.9999999999999982,-6.600000000000001,0.060799999999999965,4.200000000000001,-1.8000000000000007,2.3999999999999986,-3.3999999999999986,-1.1999999999999993,0.0,2.0,2.400000000000002,-13.600000000000009,-9.600000000000001,-6.810508045997125
0,-1.0,-0.29523809523809524,0.0,1.0,-1.6000000000000085,0.01899999999999996,-0.20000000000000107,-5.0,0.03400000000000003,-7.000000000000002,-6.800000000000001,-0.11380000000000001,-2.0,2.0,0.0,3.0,-3.8,0.8000000000000007,-0.40000000000000036,-3.3999999999999986,-5.200000000000003,-11.4,-2.1224992346936915
0,-1.0,-0.1951219512195122,-5.0,0.6000000000000014,9.399999999999991,-0.04700000000000004,-4.0,-2.0,-0.10859999999999997,-5.399999999999999,-3.0,-0.10399999999999987,4.3999999999999995,0.6000000000000014,5.0,-0.5999999999999979,-2.5999999999999996,0.39999999999999947,1.1999999999999993,3.4000000000000004,-8.200000000000003,-24.2,-13.48013646260496
1,1.0,0.31744186046511635,5.0,0.3999999999999986,-1.7999999999999972,0.02100000000000002,-3.1999999999999993,-5.399999999999999,-0.04440000000000005,7.999999999999998,5.0,0.19220000000000004,2.4000000000000004,-5.199999999999999,-2.799999999999997,-8.799999999999997,0.0,1.8000000000000007,0.20000000000000107,2.400000000000002,5.599999999999994,3.8,7.254806988757636
1,0.0,0.11585365853658536,0.0,-0.6000000000000014,-3.0,0.00759999999999994,-2.6000000000000014,-6.600000000000001,-0.0031999999999999806,0.3999999999999986,5.199999999999999,-0.14739999999999998,0.40000000000000036,-2.1999999999999957,-1.7999999999999972,3.400000000000002,6.8,4.2,4.799999999999999,4.0,-3.4000000000000057,10.799999999999999,-6.909432301785799
1,-2.0,-0.3023255813953488,0.0,-1.0,1.0,-0.014800000000000035,-3.1999999999999993,-0.7999999999999972,-0.08679999999999999,4.400000000000002,1.0,0.14200000000000002,-0.3999999999999986,-1.9999999999999964,-2.3999999999999986,4.399999999999999,0.0,-3.2,2.0,-1.2000000000000028,-0.7999999999999972,-11.600000000000001,-4.809521757154556
0,1.0,-0.23255813953488375,0.0,1.0,-11.400000000000006,0.068,-3.4000000000000004,-13.799999999999997,0.05839999999999995,1.0,1.1999999999999993,0.02420000000000011,-2.4000000000000004,-0.1999999999999993,-2.6000000000000014,-2.400000000000002,-2.0,1.4000000000000004,1.8000000000000007,0.1999999999999993,-0.4000000000000057,14.8,7.142333206846516
0,0.0,0.06466250709018717,0.0,-4.0,-2.0,-0.03720000000000001,-0.40000000000000036,1.2000000000000028,-0.025000000000000022,0.3999999999999986,1.3999999999999986,-0.028799999999999937,-3.2,0.6000000000000014,-2.6000000000000014,-1.0,-0.39999999999999947,-0.6000000000000001,-3.8000000000000007,3.599999999999998,-8.0,1.2000000000000002,-6.0153325167125615
1,1.0,0.02380952380952378,-5.0,8.0,11.799999999999997,0.026400000000000035,2.8000000000000007,5.199999999999996,0.030799999999999994,-12.000000000000002,-13.399999999999999,-0.06059999999999999,2.0,3.400000000000002,5.399999999999999,10.2,-3.0,2.0,-3.200000000000001,1.8000000000000007,6.799999999999997,-0.6000000000000005,5.912621953461013
0,-1.0,0.0,-10.0,6.0,-1.2000000000000028,0.06940000000000002,12.2,17.0,0.15439999999999998,-7.4,-10.799999999999999,0.06440000000000001,-4.799999999999999,3.3999999999999986,-1.3999999999999986,2.3999999999999986,2.2,0.40000000000000036,0.7999999999999989,-3.0,16.80000000000001,16.8,16.73932612681824
1,1.0,-0.07267441860465118,0.0,0.20000000000000284,5.0,-0.021600000000000008,-5.4,-9.200000000000003,-0.06679999999999997,-1.4000000000000021,0.3999999999999986,-0.050799999999999845,6.199999999999999,-2.0,4.200000000000003,-6.0,1.1999999999999993,0.0,-0.1999999999999993,-5.199999999999999,-6.3999999999999915,-5.0,-4.722171534715216
0,0.0,-0.04367555303460002,5.0,0.6000000000000014,-2.1999999999999886,0.01700000000000007,-6.000000000000002,-13.599999999999998,-0.04180000000000006,3.8000000000000007,4.199999999999999,0.030399999999999983,-1.200000000000001,-1.3999999999999986,-2.6000000000000014,-4.199999999999999,0.5999999999999996,1.6000000000000005,0.40000000000000036,-1.2000000000000028,-1.0,-6.6,-2.3747125465374097
1,0.0,0.3917748917748918,0.0,1.2000000000000028,2.4000000000000057,0.0050000000000000044,1.799999999999999,4.0,0.0031999999999999806,3.1999999999999993,0.0,0.1449999999999999,2.4000000000000004,4.0,6.399999999999999,-5.600000000000001,-0.20000000000000018,-1.0,-2.6000000000000014,-0.6000000000000014,7.400000000000006,15.799999999999999,9.25205984802409
1,0.0,0.28871242200794106,0.0,0.0,6.200000000000003,-0.03220000000000012,-2.5999999999999996,1.0,-0.07520000000000004,-0.5999999999999996,2.0,-0.08660000000000001,5.4,1.0,6.400000000000006,-2.6000000000000014,3.6000000000000005,0.5999999999999996,1.200000000000001,1.1999999999999993,-3.200000000000003,0.0,-6.5190508984017015
0,1.0,-0.17336152219873147,0.0,1.8000000000000043,1.7999999999999972,0.009199999999999986,0.7999999999999989,5.200000000000003,-0.040000000000000036,-2.799999999999999,-4.0,0.02100000000000013,3.5999999999999996,6.599999999999998,10.200000000000003,-4.0,-3.1999999999999993,-0.5999999999999996,-2.6000000000000014,1.0,1.5999999999999943,14.2,8.639724031472028
0,0.0,-0.305050505050505,-5.0,0.8000000000000043,-7.0,0.04839999999999994,1.8000000000000007,-3.799999999999997,0.10820000000000002,0.3999999999999986,1.3999999999999986,-0.019199999999999884,-2.4000000000000004,4.599999999999998,2.1999999999999957,-4.600000000000001,0.0,0.7999999999999998,3.400000000000002,0.8000000000000007,3.799999999999997,3.6,4.83990401313865
0,1.0,-0.5338753387533876,0.0,2.6000000000000014,-0.8000000000000114,0.03760000000000002,0.6000000000000014,-4.799999999999997,0.07900000000000007,3.4000000000000004,0.8000000000000007,0.10319999999999996,0.5999999999999996,-4.800000000000001,-4.199999999999996,-3.1999999999999993,-5.800000000000001,-2.8,-3.0,-3.599999999999998,9.200000000000003,-17.2,13.639769272158873
0,0.0,-0.3896103896103897,0.0,-6.399999999999999,-3.0,-0.05820000000000014,-0.1999999999999993,1.3999999999999986,-0.012800000000000034,-3.400000000000002,-2.0,-0.08840000000000003,1.5999999999999996,-4.199999999999999,-2.6000000000000014,0.0,-0.20000000000000107,-3.5999999999999996,2.0,-2.0,-16.400000000000006,-26.400000000000002,-12.22030899787407
0,1.0,-0.005420054200541979,0.0,0.0,-6.199999999999989,0.02899999999999997,-0.40000000000000036,-6.799999999999997,0.04680000000000001,-0.1999999999999993,-0.8000000000000007,0.010199999999999987,1.0,2.1999999999999993,3.1999999999999957,-1.0,-2.6000000000000005,1.4000000000000004,4.199999999999999,-2.1999999999999993,-0.6000000000000085,10.2,2.759351776953551
1,0.0,-0.17718715393134,5.0,-3.200000000000003,-1.0,-0.03159999999999996,-2.0,3.200000000000003,-0.10339999999999994,4.0,2.0,0.07559999999999989,-0.5999999999999996,-1.6000000000000014,-2.200000000000003,-2.400000000000002,3.799999999999999,-0.40000000000000036,-1.0,-2.9999999999999982,-4.3999999999999915,-2.8000000000000003,-3.5771575575868013
0,1.0,-0.420995670995671,0.0,0.20000000000000284,5.599999999999994,-0.027199999999999946,-3.0,-3.200000000000003,-0.05580000000000007,-1.6000000000000014,-1.4000000000000021,0.000600000000000156,6.6000000000000005,3.0,9.600000000000001,-1.4000000000000021,1.3999999999999995,0.20000000000000018,6.799999999999999,-2.599999999999998,-4.200000000000003,-9.2,-9.505093737661298
0,3.0,0.18398268398268403,5.0,-2.0,-1.0,-0.017200000000000104,-3.1999999999999993,-8.400000000000002,-0.015800000000000036,5.800000000000001,5.800000000000001,0.03939999999999999,0.7999999999999989,-2.8000000000000007,-2.0,-0.1999999999999993,2.799999999999999,1.6000000000000005,3.400000000000002,-2.799999999999997,-1.4000000000000057,-3.4000000000000004,-6.065726440629945
1,1.0,-0.14646464646464646,0.0,-1.7999999999999972,-1.8000000000000114,-0.010199999999999987,-6.799999999999999,-12.200000000000003,-0.04479999999999995,5.4,10.0,-0.09219999999999995,1.1999999999999993,4.399999999999999,5.600000000000001,-3.6000000000000014,-0.8000000000000007,-0.40000000000000036,-2.0,0.8000000000000007,-5.0,-0.8000000000000007,-4.5591266982168435
1,2.0,-0.022727272727272707,0.0,-2.0,-11.200000000000003,0.031000000000000083,-3.599999999999998,-2.1999999999999957,-0.06940000000000002,2.0,1.6000000000000014,0.013800000000000034,-4.0,2.1999999999999957,-1.7999999999999972,-7.399999999999999,2.2,2.1999999999999997,5.399999999999999,-4.0,-5.599999999999994,3.0,-4.25383837306579
0,0.0,0.12526427061310785,0.0,-2.6000000000000014,-1.1999999999999886,-0.02180000000000004,-2.4000000000000004,-3.200000000000003,-0.018199999999999994,3.799999999999999,8.399999999999999,-0.10100000000000009,2.0,1.2000000000000028,3.200000000000003,-7.599999999999998,0.20000000000000107,-1.0,2.799999999999999,3.1999999999999993,-3.8000000000000114,-4.3999999999999995,-7.814420895895708
0,0.0,-0.3409090909090909,0.0,4.199999999999996,1.5999999999999943,0.03540000000000004,-4.200000000000001,-7.799999999999997,-0.04540000000000005,2.400000000000002,1.8000000000000007,0.00560000000000016,0.0,-2.9999999999999964,-3.0,3.0,1.5999999999999996,-2.6000000000000005,2.5999999999999996,0.8000000000000007,6.599999999999994,-11.6,0.9318429677472295
1,0.0,-0.08652729384436697,0.0,-1.6000000000000014,-2.799999999999997,-0.00599999999999995,1.3999999999999986,4.599999999999998,-0.005599999999999994,3.8000000000000007,1.3999999999999986,0.11160000000000003,-1.1999999999999993,-6.399999999999999,-7.600000000000001,0.6000000000000014,3.000000000000001,-0.20000000000000018,-0.1999999999999993,2.8000000000000007,2.0,-3.4,3.2292463152940485
